Geneid,targetID,
miRN61-Novel-5p-mature,MsG0680031131.01.T01,cds
miRN61-Novel-5p-mature,MsG0680034387.01.T01,cds
miRN61-Novel-5p-mature,MsG0780036443.01.T01,cds
miRN61-Novel-5p-mature,MsG0780036456.01.T01,cds
miRN61-Novel-5p-mature,MsG0780036792.01.T01,cds
miRN61-Novel-5p-mature,MsG0880046330.01.T01,cds
miRN62-Novel-3p-star,MsG0180001128.01.T01,cds
miRN62-Novel-3p-star,MsG0180001741.01.T01,cds
miRN62-Novel-3p-star,MsG0180002370.01.T01,cds
miRN62-Novel-3p-star,MsG0180002618.01.T01,cds
miRN62-Novel-3p-star,MsG0180002619.01.T01,cds
miRN62-Novel-3p-star,MsG0180002828.01.T01,cds
miRN62-Novel-3p-star,MsG0180003043.01.T01,cds
miRN62-Novel-3p-star,MsG0180003496.01.T01,cds
miRN62-Novel-3p-star,MsG0280008816.01.T01,cds
miRN62-Novel-3p-star,MsG0280008841.01.T01,cds
miRN62-Novel-3p-star,MsG0280008987.01.T01,cds
miRN62-Novel-3p-star,MsG0280009009.01.T01,cds
miRN62-Novel-3p-star,MsG0280009263.01.T01,cds
miRN62-Novel-3p-star,MsG0280010291.01.T01,cds
miRN62-Novel-3p-star,MsG0280010385.01.T01,cds
miRN62-Novel-3p-star,MsG0280010599.01.T01,cds
miRN62-Novel-3p-star,MsG0280010749.01.T04,cds
miRN62-Novel-3p-star,MsG0380012523.01.T01,cds
miRN62-Novel-3p-star,MsG0380012538.01.T01,cds
miRN62-Novel-3p-star,MsG0380013684.01.T01,cds
miRN62-Novel-3p-star,MsG0380015154.01.T01,cds
miRN62-Novel-3p-star,MsG0380015479.01.T01,cds
miRN62-Novel-3p-star,MsG0380016567.01.T01,cds
miRN62-Novel-3p-star,MsG0480018921.01.T03,cds
miRN62-Novel-3p-star,MsG0480018921.01.T04,cds
miRN62-Novel-3p-star,MsG0480019001.01.T01,cds
miRN62-Novel-3p-star,MsG0480019724.01.T01,cds
miRN62-Novel-3p-star,MsG0480020037.01.T01,cds
miRN62-Novel-3p-star,MsG0480020042.01.T01,cds
miRN62-Novel-3p-star,MsG0480020213.01.T01,cds
miRN62-Novel-3p-star,MsG0480021538.01.T01,cds
miRN62-Novel-3p-star,MsG0480023849.01.T01,cds
miRN62-Novel-3p-star,MsG0580026695.01.T01,cds
miRN62-Novel-3p-star,MsG0580026926.01.T01,cds
miRN62-Novel-3p-star,MsG0580027046.01.T01,cds
miRN62-Novel-3p-star,MsG0580027050.01.T01,cds
miRN62-Novel-3p-star,MsG0580027051.01.T01,cds
miRN62-Novel-3p-star,MsG0580029428.01.T01,cds
miRN62-Novel-3p-star,MsG0680032653.01.T01,cds
miRN62-Novel-3p-star,MsG0680032864.01.T01,cds
miRN62-Novel-3p-star,MsG0680032902.01.T01,cds
miRN62-Novel-3p-star,MsG0680033044.01.T01,cds
miRN62-Novel-3p-star,MsG0680033215.01.T01,cds
miRN62-Novel-3p-star,MsG0680033477.01.T01,cds
miRN62-Novel-3p-star,MsG0680033587.01.T01,cds
miRN62-Novel-3p-star,MsG0780036484.01.T01,cds
miRN62-Novel-3p-star,MsG0780036735.01.T01,cds
miRN62-Novel-3p-star,MsG0780037140.01.T01,cds
miRN62-Novel-3p-star,MsG0780037177.01.T01,cds
miRN62-Novel-3p-star,MsG0780037423.01.T01,cds
miRN62-Novel-3p-star,MsG0780037447.01.T01,cds
miRN62-Novel-3p-star,MsG0780037448.01.T01,cds
miRN62-Novel-3p-star,MsG0780037486.01.T01,cds
miRN62-Novel-3p-star,MsG0780037682.01.T01,cds
miRN62-Novel-3p-star,MsG0780037719.01.T01,cds
miRN62-Novel-3p-star,MsG0780037729.01.T01,cds
miRN62-Novel-3p-star,MsG0780037748.01.T01,cds
miRN62-Novel-3p-star,MsG0780038076.01.T01,cds
miRN62-Novel-3p-star,MsG0780038081.01.T01,cds
miRN62-Novel-3p-star,MsG0780038363.01.T01,cds
miRN62-Novel-3p-star,MsG0880043340.01.T01,cds
miRN62-Novel-3p-star,MsG0880043392.01.T01,cds
miRN62-Novel-3p-star,MsG0880043623.01.T01,cds
miRN62-Novel-3p-star,MsG0880043651.01.T01,cds
miRN62-Novel-3p-star,MsG0880043984.01.T01,cds
miRN62-Novel-3p-star,MsG0880044073.01.T01,cds
miRN62-Novel-3p-star,MsG0880044587.01.T01,cds
miRN62-Novel-3p-star,MsG0880044737.01.T01,cds
miRN62-Novel-3p-star,MsG0880045212.01.T01,cds
miRN62-Novel-3p-star,MsG0880046843.01.T01,cds
miRN62-Novel-5p-mature,MsG0180000932.01.T01,cds
miRN62-Novel-5p-mature,MsG0180002150.01.T01,cds
miRN62-Novel-5p-mature,MsG0180005691.01.T01,cds
miRN62-Novel-5p-mature,MsG0280007172.01.T01,cds
miRN62-Novel-5p-mature,MsG0280008017.01.T01,cds
miRN62-Novel-5p-mature,MsG0380014754.01.T03,cds
miRN62-Novel-5p-mature,MsG0480018100.01.T01,cds
miRN62-Novel-5p-mature,MsG0480018720.01.T01,cds
miRN62-Novel-5p-mature,MsG0480019889.01.T01,cds
miRN62-Novel-5p-mature,MsG0480020100.01.T01,cds
miRN62-Novel-5p-mature,MsG0480021030.01.T03,cds
miRN62-Novel-5p-mature,MsG0480022781.01.T01,cds
miRN62-Novel-5p-mature,MsG0580024063.01.T01,cds
miRN62-Novel-5p-mature,MsG0580026065.01.T01,cds
miRN62-Novel-5p-mature,MsG0580026444.01.T01,cds
miRN62-Novel-5p-mature,MsG0580026927.01.T01,cds
miRN62-Novel-5p-mature,MsG0580027652.01.T01,cds
miRN62-Novel-5p-mature,MsG0580027652.01.T02,cds
miRN62-Novel-5p-mature,MsG0580028560.01.T01,cds
miRN62-Novel-5p-mature,MsG0580029920.01.T01,cds
miRN62-Novel-5p-mature,MsG0680031970.01.T01,cds
miRN62-Novel-5p-mature,MsG0680035532.01.T01,cds
miRN62-Novel-5p-mature,MsG0780037018.01.T01,cds
miRN62-Novel-5p-mature,MsG0780039179.01.T01,cds
miRN62-Novel-5p-mature,MsG0780039259.01.T01,cds
miRN62-Novel-5p-mature,MsG0780039862.01.T01,cds
miRN62-Novel-5p-mature,MsG0780040399.01.T01,cds
miRN62-Novel-5p-mature,MsG0780040870.01.T01,cds
miRN62-Novel-5p-mature,MsG0880042880.01.T01,cds
miRN62-Novel-5p-mature,MsG0880043887.01.T01,cds
miRN62-Novel-5p-mature,MsG0880044383.01.T01,cds
miRN62-Novel-5p-mature,MsG0880044531.01.T01,cds
miRN62-Novel-5p-mature,MsG0880045480.01.T01,cds
miRN62-Novel-5p-mature,MsG0880045601.01.T01,cds
miRN62-Novel-5p-mature,MsG0880046272.01.T01,cds
miRN62-Novel-5p-mature,MsG0880047368.01.T01,cds
miRN62-Novel-5p-mature,MsG0880047509.01.T01,cds
miRN63-Novel-3p-star,MsG0180000790.01.T01,cds
miRN63-Novel-3p-star,MsG0180001836.01.T01,cds
miRN63-Novel-3p-star,MsG0180002992.01.T01,cds
miRN63-Novel-3p-star,MsG0180005729.01.T01,cds
miRN63-Novel-3p-star,MsG0180005731.01.T01,cds
miRN63-Novel-3p-star,MsG0280006548.01.T01,cds
miRN63-Novel-3p-star,MsG0280006548.01.T02,cds
miRN63-Novel-3p-star,MsG0480020583.01.T01,cds
miRN63-Novel-3p-star,MsG0580026789.01.T01,cds
miRN63-Novel-3p-star,MsG0580028168.01.T01,cds
miRN63-Novel-3p-star,MsG0580028168.01.T02,cds
miRN63-Novel-3p-star,MsG0580028168.01.T03,cds
miRN63-Novel-3p-star,MsG0580028168.01.T04,cds
miRN63-Novel-3p-star,MsG0680035053.01.T01,cds
miRN63-Novel-3p-star,MsG0680035069.01.T01,cds
miRN63-Novel-3p-star,MsG0680035086.01.T01,cds
miRN63-Novel-3p-star,MsG0680035232.01.T01,cds
miRN63-Novel-3p-star,MsG0680035246.01.T01,cds
miRN63-Novel-3p-star,MsG0780041003.01.T01,cds
miRN63-Novel-3p-star,MsG0880042084.01.T01,cds
miRN63-Novel-5p-mature,MsG0080047909.01.T01,cds
miRN63-Novel-5p-mature,MsG0380013928.01.T01,cds
miRN63-Novel-5p-mature,MsG0380013992.01.T01,cds
miRN63-Novel-5p-mature,MsG0380014053.01.T01,cds
miRN63-Novel-5p-mature,MsG0480023165.01.T01,cds
miRN63-Novel-5p-mature,MsG0680033895.01.T01,cds
miRN63-Novel-5p-mature,MsG0780040315.01.T01,cds
miRN63-Novel-5p-mature,MsG0880044996.01.T01,cds
miRN63-Novel-5p-mature,MsG0880046192.01.T01,cds
miRN64-Novel-3p-star,MsG0180003504.01.T01,cds
miRN64-Novel-3p-star,MsG0280007029.01.T01,cds
miRN64-Novel-5p-mature,MsG0180000390.01.T01,cds
miRN64-Novel-5p-mature,MsG0180000541.01.T01,cds
miRN64-Novel-5p-mature,MsG0180000541.01.T02,cds
miRN64-Novel-5p-mature,MsG0180000708.01.T01,cds
miRN64-Novel-5p-mature,MsG0180003100.01.T01,cds
miRN64-Novel-5p-mature,MsG0180004551.01.T01,cds
miRN64-Novel-5p-mature,MsG0180004915.01.T01,cds
miRN64-Novel-5p-mature,MsG0180005107.01.T01,cds
miRN64-Novel-5p-mature,MsG0180005159.01.T01,cds
miRN64-Novel-5p-mature,MsG0280010550.01.T01,cds
miRN64-Novel-5p-mature,MsG0280010834.01.T01,cds
miRN64-Novel-5p-mature,MsG0480019806.01.T01,cds
miRN64-Novel-5p-mature,MsG0480021282.01.T01,cds
miRN64-Novel-5p-mature,MsG0580029600.01.T01,cds
miRN64-Novel-5p-mature,MsG0680030611.01.T01,cds
miRN64-Novel-5p-mature,MsG0680030615.01.T01,cds
miRN64-Novel-5p-mature,MsG0680030667.01.T01,cds
miRN64-Novel-5p-mature,MsG0680030696.01.T01,cds
miRN64-Novel-5p-mature,MsG0780040413.01.T01,cds
miRN64-Novel-5p-mature,MsG0780041368.01.T01,cds
miRN64-Novel-5p-mature,MsG0780041368.01.T03,cds
miRN64-Novel-5p-mature,MsG0880043043.01.T01,cds
miRN64-Novel-5p-mature,MsG0880043051.01.T01,cds
miRN64-Novel-5p-mature,MsG0880043914.01.T01,cds
miRN64-Novel-5p-mature,MsG0880044471.01.T01,cds
miRN64-Novel-5p-mature,MsG0880044514.01.T01,cds
miRN64-Novel-5p-mature,MsG0880047215.01.T01,cds
miRN64-Novel-5p-mature,MsG0880047636.01.T01,cds
miRN65a-Novel-3p-mature,MsG0180000265.01.T01,cds
miRN65a-Novel-3p-mature,MsG0180001050.01.T01,cds
miRN65a-Novel-3p-mature,MsG0180001723.01.T01,cds
miRN65a-Novel-3p-mature,MsG0180002900.01.T01,cds
miRN65a-Novel-3p-mature,MsG0180003551.01.T01,cds
miRN65a-Novel-3p-mature,MsG0280008854.01.T01,cds
miRN65a-Novel-3p-mature,MsG0280009169.01.T01,cds
miRN65a-Novel-3p-mature,MsG0280009438.01.T01,cds
miRN65a-Novel-3p-mature,MsG0280010550.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380013649.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380013655.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380013671.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380013936.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380014045.01.T01,cds
miRN65a-Novel-3p-mature,MsG0380015895.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480019365.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480019862.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480020847.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480021296.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480023040.01.T01,cds
miRN65a-Novel-3p-mature,MsG0480023684.01.T01,cds
miRN65a-Novel-3p-mature,MsG0580024554.01.T01,cds
miRN65a-Novel-3p-mature,MsG0580025611.01.T01,cds
miRN65a-Novel-3p-mature,MsG0580028293.01.T01,cds
miRN65a-Novel-3p-mature,MsG0580028425.01.T01,cds
miRN65a-Novel-3p-mature,MsG0580030021.01.T01,cds
miRN65a-Novel-3p-mature,MsG0680032370.01.T01,cds
miRN65a-Novel-3p-mature,MsG0680035664.01.T01,cds
miRN65a-Novel-3p-mature,MsG0780037069.01.T01,cds
miRN65a-Novel-3p-mature,MsG0780037506.01.T01,cds
miRN65a-Novel-3p-mature,MsG0780039504.01.T01,cds
miRN65a-Novel-3p-mature,MsG0780040069.01.T01,cds
miRN65a-Novel-3p-mature,MsG0780040770.01.T01,cds
miRN65a-Novel-3p-mature,MsG0880042053.01.T01,cds
miRN65a-Novel-3p-mature,MsG0880044919.01.T01,cds
miRN65a-Novel-3p-mature,MsG0880044932.01.T01,cds
miRN65a-Novel-3p-mature,MsG0880046270.01.T01,cds
miRN65a-Novel-5p-star,MsG0080047790.01.T01,cds
miRN65a-Novel-5p-star,MsG0180000343.01.T01,cds
miRN65a-Novel-5p-star,MsG0180000374.01.T01,cds
miRN65a-Novel-5p-star,MsG0180001237.01.T01,cds
miRN65a-Novel-5p-star,MsG0280006469.01.T01,cds
miRN65a-Novel-5p-star,MsG0580029707.01.T01,cds
miRN65a-Novel-5p-star,MsG0880044838.01.T01,cds
miRN65b-Novel-3p-mature,MsG0180000265.01.T01,cds
miRN65b-Novel-3p-mature,MsG0180001050.01.T01,cds
miRN65b-Novel-3p-mature,MsG0180001723.01.T01,cds
miRN65b-Novel-3p-mature,MsG0180002900.01.T01,cds
miRN65b-Novel-3p-mature,MsG0180003551.01.T01,cds
miRN65b-Novel-3p-mature,MsG0280008854.01.T01,cds
miRN65b-Novel-3p-mature,MsG0280009169.01.T01,cds
miRN65b-Novel-3p-mature,MsG0280009438.01.T01,cds
miRN65b-Novel-3p-mature,MsG0280010550.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380013649.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380013655.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380013671.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380013936.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380014045.01.T01,cds
miRN65b-Novel-3p-mature,MsG0380015895.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480019365.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480019862.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480020847.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480021296.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480023040.01.T01,cds
miRN65b-Novel-3p-mature,MsG0480023684.01.T01,cds
miRN65b-Novel-3p-mature,MsG0580024554.01.T01,cds
miRN65b-Novel-3p-mature,MsG0580025611.01.T01,cds
miRN65b-Novel-3p-mature,MsG0580028293.01.T01,cds
miRN65b-Novel-3p-mature,MsG0580028425.01.T01,cds
miRN65b-Novel-3p-mature,MsG0580030021.01.T01,cds
miRN65b-Novel-3p-mature,MsG0680032370.01.T01,cds
miRN65b-Novel-3p-mature,MsG0680035664.01.T01,cds
miRN65b-Novel-3p-mature,MsG0780037069.01.T01,cds
miRN65b-Novel-3p-mature,MsG0780037506.01.T01,cds
miRN65b-Novel-3p-mature,MsG0780039504.01.T01,cds
miRN65b-Novel-3p-mature,MsG0780040069.01.T01,cds
miRN65b-Novel-3p-mature,MsG0780040770.01.T01,cds
miRN65b-Novel-3p-mature,MsG0880042053.01.T01,cds
miRN65b-Novel-3p-mature,MsG0880044919.01.T01,cds
miRN65b-Novel-3p-mature,MsG0880044932.01.T01,cds
miRN65b-Novel-3p-mature,MsG0880046270.01.T01,cds
miRN65b-Novel-5p-star,MsG0080047790.01.T01,cds
miRN65b-Novel-5p-star,MsG0180000343.01.T01,cds
miRN65b-Novel-5p-star,MsG0180000374.01.T01,cds
miRN65b-Novel-5p-star,MsG0180001237.01.T01,cds
miRN65b-Novel-5p-star,MsG0280006469.01.T01,cds
miRN65b-Novel-5p-star,MsG0580029707.01.T01,cds
miRN65b-Novel-5p-star,MsG0880044838.01.T01,cds
miRN66-Novel-3p-mature,MsG0180000929.01.T01,cds
miRN66-Novel-3p-mature,MsG0180002640.01.T01,cds
miRN66-Novel-3p-mature,MsG0180005493.01.T01,cds
miRN66-Novel-3p-mature,MsG0280010148.01.T01,cds
miRN66-Novel-3p-mature,MsG0380012275.01.T01,cds
miRN66-Novel-3p-mature,MsG0380012939.01.T01,cds
miRN66-Novel-3p-mature,MsG0380013143.01.T01,cds
miRN66-Novel-3p-mature,MsG0480019194.01.T01,cds
miRN66-Novel-3p-mature,MsG0580025652.01.T01,cds
miRN66-Novel-3p-mature,MsG0580028013.01.T01,cds
miRN66-Novel-3p-mature,MsG0580028398.01.T01,cds
miRN66-Novel-3p-mature,MsG0580028403.01.T01,cds
miRN66-Novel-3p-mature,MsG0580029727.01.T01,cds
miRN66-Novel-5p-star,MsG0680032800.01.T01,cds
miRN66-Novel-5p-star,MsG0680033076.01.T01,cds
miRN66-Novel-5p-star,MsG0680033076.01.T02,cds
miRN66-Novel-5p-star,MsG0680033076.01.T03,cds
miRN66-Novel-5p-star,MsG0680033076.01.T04,cds
miRN66-Novel-5p-star,MsG0680033076.01.T07,cds
miRN66-Novel-5p-star,MsG0680033076.01.T08,cds
miRN66-Novel-5p-star,MsG0680033076.01.T10,cds
miRN66-Novel-5p-star,MsG0680033076.01.T12,cds
miRN67-Novel-3p-mature,MsG0180002078.01.T01,cds
miRN67-Novel-3p-mature,MsG0180004085.01.T01,cds
miRN67-Novel-3p-mature,MsG0380017522.01.T01,cds
miRN67-Novel-3p-mature,MsG0480020269.01.T01,cds
miRN67-Novel-3p-mature,MsG0580027286.01.T01,cds
miRN67-Novel-3p-mature,MsG0580029443.01.T01,cds
miRN67-Novel-3p-mature,MsG0780040771.01.T01,cds
miRN67-Novel-3p-mature,MsG0880041999.01.T01,cds
miRN67-Novel-3p-mature,MsG0880045053.01.T01,cds
miRN67-Novel-5p-star,MsG0180002645.01.T01,cds
miRN67-Novel-5p-star,MsG0180002955.01.T01,cds
miRN67-Novel-5p-star,MsG0180005776.01.T01,cds
miRN67-Novel-5p-star,MsG0180005947.01.T01,cds
miRN67-Novel-5p-star,MsG0280008048.01.T01,cds
miRN67-Novel-5p-star,MsG0280009143.01.T01,cds
miRN67-Novel-5p-star,MsG0280009143.01.T02,cds
miRN67-Novel-5p-star,MsG0280009143.01.T03,cds
miRN67-Novel-5p-star,MsG0280011431.01.T01,cds
miRN67-Novel-5p-star,MsG0280011432.01.T01,cds
miRN67-Novel-5p-star,MsG0380013478.01.T01,cds
miRN67-Novel-5p-star,MsG0380015630.01.T01,cds
miRN67-Novel-5p-star,MsG0380015754.01.T01,cds
miRN67-Novel-5p-star,MsG0380017351.01.T01,cds
miRN67-Novel-5p-star,MsG0480021238.01.T01,cds
miRN67-Novel-5p-star,MsG0480023772.01.T01,cds
miRN67-Novel-5p-star,MsG0580029907.01.T01,cds
miRN67-Novel-5p-star,MsG0580029907.01.T02,cds
miRN67-Novel-5p-star,MsG0580029907.01.T03,cds
miRN67-Novel-5p-star,MsG0580029907.01.T04,cds
miRN67-Novel-5p-star,MsG0580029907.01.T05,cds
miRN67-Novel-5p-star,MsG0580029909.01.T01,cds
miRN67-Novel-5p-star,MsG0680030810.01.T01,cds
miRN67-Novel-5p-star,MsG0880043532.01.T01,cds
miRN67-Novel-5p-star,MsG0880044160.01.T01,cds
miRN68-Novel-3p-mature,MsG0080047919.01.T01,cds
miRN68-Novel-3p-mature,MsG0080048484.01.T01,cds
miRN68-Novel-3p-mature,MsG0080049104.01.T01,cds
miRN68-Novel-3p-mature,MsG0180000066.01.T01,cds
miRN68-Novel-3p-mature,MsG0180000511.01.T01,cds
miRN68-Novel-3p-mature,MsG0180000511.01.T02,cds
miRN68-Novel-3p-mature,MsG0180002914.01.T01,cds
miRN68-Novel-3p-mature,MsG0180003171.01.T01,cds
miRN68-Novel-3p-mature,MsG0180003395.01.T01,cds
miRN68-Novel-3p-mature,MsG0180003883.01.T01,cds
miRN68-Novel-3p-mature,MsG0180004440.01.T01,cds
miRN68-Novel-3p-mature,MsG0180004918.01.T01,cds
miRN68-Novel-3p-mature,MsG0180004918.01.T09,cds
miRN68-Novel-3p-mature,MsG0180005253.01.T01,cds
miRN68-Novel-3p-mature,MsG0180005510.01.T01,cds
miRN68-Novel-3p-mature,MsG0180006040.01.T01,cds
miRN68-Novel-3p-mature,MsG0280007185.01.T01,cds
miRN68-Novel-3p-mature,MsG0280007842.01.T01,cds
miRN68-Novel-3p-mature,MsG0280008005.01.T01,cds
miRN68-Novel-3p-mature,MsG0280008074.01.T01,cds
miRN68-Novel-3p-mature,MsG0280008278.01.T01,cds
miRN68-Novel-3p-mature,MsG0280011127.01.T01,cds
miRN68-Novel-3p-mature,MsG0280011386.01.T01,cds
miRN68-Novel-3p-mature,MsG0380011843.01.T01,cds
miRN68-Novel-3p-mature,MsG0380012046.01.T01,cds
miRN68-Novel-3p-mature,MsG0380012637.01.T01,cds
miRN68-Novel-3p-mature,MsG0380012638.01.T01,cds
miRN68-Novel-3p-mature,MsG0380013188.01.T01,cds
miRN68-Novel-3p-mature,MsG0380015021.01.T01,cds
miRN68-Novel-3p-mature,MsG0380015704.01.T01,cds
miRN68-Novel-3p-mature,MsG0380015858.01.T01,cds
miRN68-Novel-3p-mature,MsG0380015951.01.T01,cds
miRN68-Novel-3p-mature,MsG0380016112.01.T01,cds
miRN68-Novel-3p-mature,MsG0380016230.01.T01,cds
miRN68-Novel-3p-mature,MsG0380016514.01.T02,cds
miRN68-Novel-3p-mature,MsG0380016925.01.T01,cds
miRN68-Novel-3p-mature,MsG0380017616.01.T01,cds
miRN68-Novel-3p-mature,MsG0480018287.01.T01,cds
miRN68-Novel-3p-mature,MsG0480018809.01.T01,cds
miRN68-Novel-3p-mature,MsG0480019419.01.T01,cds
miRN68-Novel-3p-mature,MsG0480020483.01.T01,cds
miRN68-Novel-3p-mature,MsG0480021607.01.T01,cds
miRN68-Novel-3p-mature,MsG0480021809.01.T01,cds
miRN68-Novel-3p-mature,MsG0480021838.01.T01,cds
miRN68-Novel-3p-mature,MsG0580024659.01.T01,cds
miRN68-Novel-3p-mature,MsG0580024941.01.T01,cds
miRN68-Novel-3p-mature,MsG0580025873.01.T01,cds
miRN68-Novel-3p-mature,MsG0580026597.01.T01,cds
miRN68-Novel-3p-mature,MsG0580028448.01.T01,cds
miRN68-Novel-3p-mature,MsG0580029122.01.T01,cds
miRN68-Novel-3p-mature,MsG0580029758.01.T01,cds
miRN68-Novel-3p-mature,MsG0580030154.01.T01,cds
miRN68-Novel-3p-mature,MsG0680030339.01.T01,cds
miRN68-Novel-3p-mature,MsG0680030419.01.T01,cds
miRN68-Novel-3p-mature,MsG0680031226.01.T01,cds
miRN68-Novel-3p-mature,MsG0680032776.01.T01,cds
miRN68-Novel-3p-mature,MsG0680034163.01.T01,cds
miRN68-Novel-3p-mature,MsG0780036676.01.T01,cds
miRN68-Novel-3p-mature,MsG0780036880.01.T01,cds
miRN68-Novel-3p-mature,MsG0780036913.01.T01,cds
miRN68-Novel-3p-mature,MsG0780039149.01.T01,cds
miRN68-Novel-3p-mature,MsG0780039149.01.T02,cds
miRN68-Novel-3p-mature,MsG0780039149.01.T03,cds
miRN68-Novel-3p-mature,MsG0880042423.01.T01,cds
miRN68-Novel-3p-mature,MsG0880043247.01.T01,cds
miRN68-Novel-3p-mature,MsG0880043880.01.T01,cds
miRN68-Novel-3p-mature,MsG0880044609.01.T01,cds
miRN68-Novel-3p-mature,MsG0880044734.01.T01,cds
miRN68-Novel-3p-mature,MsG0880045184.01.T01,cds
miRN68-Novel-3p-mature,MsG0880046244.01.T01,cds
miRN68-Novel-3p-mature,MsG0880046673.01.T01,cds
miRN68-Novel-3p-mature,MsG0880047608.01.T01,cds
miRN68-Novel-5p-star,MsG0880047537.01.T01,cds
miRN69-Novel-3p-star,MsG0080047781.01.T01,cds
miRN69-Novel-3p-star,MsG0180002515.01.T01,cds
miRN69-Novel-3p-star,MsG0180003816.01.T01,cds
miRN69-Novel-3p-star,MsG0280010818.01.T01,cds
miRN69-Novel-3p-star,MsG0380013157.01.T01,cds
miRN69-Novel-3p-star,MsG0380014641.01.T01,cds
miRN69-Novel-3p-star,MsG0380014641.01.T02,cds
miRN69-Novel-3p-star,MsG0380015384.01.T01,cds
miRN69-Novel-3p-star,MsG0380015721.01.T01,cds
miRN69-Novel-3p-star,MsG0380016925.01.T01,cds
miRN69-Novel-3p-star,MsG0480018685.01.T01,cds
miRN69-Novel-3p-star,MsG0480019468.01.T01,cds
miRN69-Novel-3p-star,MsG0480021774.01.T01,cds
miRN69-Novel-3p-star,MsG0480021801.01.T01,cds
miRN69-Novel-3p-star,MsG0480022677.01.T01,cds
miRN69-Novel-3p-star,MsG0580025015.01.T01,cds
miRN69-Novel-3p-star,MsG0580026263.01.T01,cds
miRN69-Novel-3p-star,MsG0580028657.01.T01,cds
miRN69-Novel-3p-star,MsG0580030118.01.T01,cds
miRN69-Novel-3p-star,MsG0680032934.01.T01,cds
miRN69-Novel-3p-star,MsG0780039403.01.T01,cds
miRN69-Novel-3p-star,MsG0780039403.01.T02,cds
miRN69-Novel-3p-star,MsG0780041449.01.T01,cds
miRN69-Novel-3p-star,MsG0880045772.01.T01,cds
miRN69-Novel-3p-star,MsG0880047095.01.T01,cds
miRN69-Novel-3p-star,MsG0880047385.01.T01,cds
miRN69-Novel-3p-star,MsG0880047395.01.T01,cds
miRN69-Novel-5p-mature,MsG0180002213.01.T01,cds
miRN69-Novel-5p-mature,MsG0180002424.01.T01,cds
miRN69-Novel-5p-mature,MsG0180003597.01.T01,cds
miRN69-Novel-5p-mature,MsG0180004381.01.T01,cds
miRN69-Novel-5p-mature,MsG0180005063.01.T01,cds
miRN69-Novel-5p-mature,MsG0180005457.01.T01,cds
miRN69-Novel-5p-mature,MsG0280009550.01.T01,cds
miRN69-Novel-5p-mature,MsG0480021801.01.T01,cds
miRN69-Novel-5p-mature,MsG0580024545.01.T01,cds
miRN69-Novel-5p-mature,MsG0680032934.01.T01,cds
miRN69-Novel-5p-mature,MsG0780037825.01.T01,cds
miRN69-Novel-5p-mature,MsG0780039142.01.T01,cds
miRN69-Novel-5p-mature,MsG0780039403.01.T01,cds
miRN69-Novel-5p-mature,MsG0780039403.01.T02,cds
miRN69-Novel-5p-mature,MsG0780040470.01.T01,cds
miRN69-Novel-5p-mature,MsG0780040702.01.T01,cds
miRN69-Novel-5p-mature,MsG0880047095.01.T01,cds
miRN6-Novel-3p-star,MsG0080048397.01.T01,cds
miRN6-Novel-3p-star,MsG0180002350.01.T01,cds
miRN6-Novel-3p-star,MsG0180003093.01.T01,cds
miRN6-Novel-3p-star,MsG0180004831.01.T01,cds
miRN6-Novel-3p-star,MsG0180005133.01.T01,cds
miRN6-Novel-3p-star,MsG0180005140.01.T01,cds
miRN6-Novel-3p-star,MsG0380014725.01.T01,cds
miRN6-Novel-3p-star,MsG0380016239.01.T01,cds
miRN6-Novel-3p-star,MsG0480023535.01.T01,cds
miRN6-Novel-3p-star,MsG0480023535.01.T02,cds
miRN6-Novel-3p-star,MsG0580025491.01.T01,cds
miRN6-Novel-3p-star,MsG0680032221.01.T01,cds
miRN6-Novel-3p-star,MsG0680032797.01.T01,cds
miRN6-Novel-3p-star,MsG0680032798.01.T01,cds
miRN6-Novel-3p-star,MsG0680034498.01.T01,cds
miRN6-Novel-3p-star,MsG0680035213.01.T01,cds
miRN6-Novel-3p-star,MsG0680035538.01.T01,cds
miRN6-Novel-3p-star,MsG0780036012.01.T01,cds
miRN6-Novel-3p-star,MsG0780036012.01.T02,cds
miRN6-Novel-3p-star,MsG0780036032.01.T01,cds
miRN6-Novel-3p-star,MsG0780036506.01.T01,cds
